Codigo,Descrição,Data,Quantidade,Valor,Setor
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-13 22:36:00,3.0,108.6,131
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-13 22:36:00,4.0,144.8,157
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-13 22:37:46,7.0,253.4,133
31_000023009,INSERTO VBMT 160404-UE 6110,2025-03-13 22:39:13,2.0,46.32,158
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-03-13 22:39:13,2.0,21.6,158
31_000005305,INSERTO VCMT 160408-SM IC907 - ISCAR,2025-03-13 22:39:13,2.0,71.76,158
31_000013253,INSERTO WNMG 080412 MH UE6105,2025-03-13 22:39:13,2.0,41.6,158
31_000028141,"REBOLO ANEL 457X100X355,6-406,2X60 C/REB",2025-03-13 22:44:19,2.0,7346.36,173
31_000018313-R,FRESA FTR MD Ø11x25xD12(18313-TRANSF.),2025-03-13 23:50:27,1.0,-0.0,471
31_000028554,INSERTO CCGW 060208 NU BN2000,2025-03-14 02:15:47,1.0,105.16,161
31_000012811,INSERTO TNMG 160408- TF IC908,2025-03-14 02:17:54,-2.0,-46.52,142
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-03-14 02:41:19,2.0,74.28,133
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-03-14 02:41:19,1.0,10.8,133
31_000025402,INSERTO TNMG 160408 MP MC6015,2025-03-14 02:41:19,5.0,72.35,133
31_000025808,INSERTO WNMG 06T304-MS US7020,2025-03-14 02:41:19,1.0,10.47,133
31_000026158,INSERTO CCMT 060204 WP PV720,2025-03-14 02:41:19,1.0,16.29,133
31_000028636,INSERTO SOMX094506-UM VP15TF,2025-03-14 02:41:19,2.0,58.68,133
31_000008851,PARAFUSO SR 14-551 P/CALÇO SVJNL-11,2025-03-14 02:41:19,2.0,43.94,133
31_000006000,INSERTO DNMG 150604-LP MC6015,2025-03-14 03:11:48,1.0,28.54,133
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-14 03:11:48,1.0,36.2,133
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-03-14 03:11:48,3.0,32.4,133
31_000023009,INSERTO VBMT 160404-UE 6110,2025-03-14 03:11:48,5.0,115.8,133
31_000012246,INSERTO GRIP 5025Y IC908  ISCAR,2025-03-14 03:11:48,2.0,106.92,133
31_000022901,INSERTO TNMG 160412-SA UE6105,2025-03-14 03:11:48,2.0,29.0,133
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-03-14 03:15:00,2.0,30.96,131
31_000023720,INSERTO GY2M0400G040N-MM VP20RT,2025-03-14 03:15:00,4.0,144.76,131
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-03-14 03:15:00,2.0,34.78,131
31_000009799,INSERTO TNMG 160412-GH UC5115,2025-03-14 03:31:13,5.0,68.95,125
31_000021908,"DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX",2025-03-14 04:03:16,25.0,76.0,115
31_000012519,GAS COMBUSTIVEL ( COPERGÁS ),2025-03-14 05:24:41,10337.348,28220.96,151
31_000000185,"MACHO MAQ. M6+0,05 DIN 371",2025-03-14 06:02:23,2.0,213.96,135
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-03-14 06:08:29,12.0,208.68,142
31_000026158,INSERTO CCMT 060204 WP PV720,2025-03-14 06:08:29,6.0,97.74,142
31_000012811,INSERTO TNMG 160408- TF IC908,2025-03-14 06:08:29,2.0,46.52,142
31_000005305,INSERTO VCMT 160408-SM IC907 - ISCAR,2025-03-14 06:09:56,10.0,358.8,173
31_000027591,INSERTO TNMG 160412 RS MP9015,2025-03-14 06:09:56,10.0,147.6,173
31_000005475,BRUNIDOR SINT. BORAZON MSØ1Ø,2025-03-14 06:57:11,8.0,280.88,132
31_000028554,INSERTO CCGW 060208 NU BN2000,2025-03-14 07:03:30,1.0,105.16,161
31_000028718,"BRUNIDOR 3,5x8,65x30 S AB N60202",2025-03-14 07:11:14,8.0,622.32,131
31_000022920,INSERTO CCMT 09T308 MM MC7025,2025-03-14 07:19:56,4.0,48.2,172
31_000027212,CALÇO ASD432 D30,2025-03-14 07:20:31,2.0,221.84,147
31_000024583,"BROCA CALIB MD D4,1xD4,20x62 88424001-T5",2025-03-14 07:45:15,2.0,273.88,126
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-03-14 07:45:15,9.0,166.5,474
31_000015192,PARAFUSO TS25   ( MITSUBISHI ),2025-03-14 07:56:22,3.0,45.6,127
31_000023083,INSERTO TCMT 110208-LM MC7025,2025-03-14 08:10:40,5.0,59.85,156
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-14 08:10:40,5.0,181.0,156
31_000027193,INSERTO CCMT 060202 PF IC907,2025-03-14 09:06:42,2.0,45.78,173
31_000026723,INSERTO ICP 106 IC908,2025-03-14 09:06:42,2.0,720.4,173
31_000010759,INSERTO VNMG 12T308-NF IC907,2025-03-14 09:24:33,2.0,69.92,142
31_000008855,CHAVE TORX T9/5 p/SVJNL-12,2025-03-14 09:24:33,2.0,30.8,142
31_000027764,INSERTO GIMIY 304  IC808,2025-03-14 09:24:33,2.0,80.64,142
31_000005305,INSERTO VCMT 160408-SM IC907 - ISCAR,2025-03-14 09:24:33,3.0,107.64,142
31_000013253,INSERTO WNMG 080412 MH UE6105,2025-03-14 09:24:33,2.0,41.6,142
31_000025565,"DISCO DE CORTE 50x2,5x10mm",2025-03-14 09:41:37,10.0,50.2,172
31_000025565,"DISCO DE CORTE 50x2,5x10mm",2025-03-14 09:42:10,-10.0,-50.2,172
31_000019242,INSERTO VCMT 110304-SM IC907 - ISCAR,2025-03-14 09:43:08,3.0,217.89,142
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-03-14 09:43:08,3.0,52.17,142
31_000001447,"DISCO DE CORTE 65x2,5x10mm",2025-03-14 09:48:14,10.0,60.1,172
31_000021908,"DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX",2025-03-14 10:12:07,20.0,60.8,114
31_000005476,BRUNIDOR SINT. BORAZON MSØ12,2025-03-14 10:15:46,8.0,335.52,132
31_000025808,INSERTO WNMG 06T304-MS US7020,2025-03-14 10:34:18,10.0,104.7,129
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-03-14 11:41:08,5.0,86.95,127
31_000023736,INSERTO WNMG 080408-MA MC6015,2025-03-14 11:41:08,4.0,83.0,127
31_000026158,INSERTO CCMT 060204 WP PV720,2025-03-14 11:41:08,6.0,97.74,127
31_000006112,INSERTO PENTA 24N247 JO20 IC908,2025-03-14 12:00:38,1.0,134.94,157
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-14 12:00:38,4.0,144.8,157
31_000012717,INSERTO TCMT 110204-SM IC908,2025-03-14 12:00:38,1.0,20.4,157
31_000025460,"BROCA MD Ø 12,5X45XD12X90L FUT TOP",2025-03-14 12:00:55,1.0,225.15,129
31_000020787,"INSERTO TAWNH3000T  VP15TF  Ø30,0",2025-03-14 12:05:55,1.0,328.89,474
31_000013570,"REBOLO ANEL 457,2x100x355,2 IPA46J128493",2025-03-14 12:12:16,1.0,3376.57,173
31_000023009,INSERTO VBMT 160404-UE 6110,2025-03-14 12:17:50,4.0,92.64,133
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-14 12:17:50,5.0,181.0,133
31_000012246,INSERTO GRIP 5025Y IC908  ISCAR,2025-03-14 12:17:50,5.0,267.3,133
31_000008872,PORTA FERR.A16M PWLNR-06,2025-03-14 12:44:51,1.0,223.83,135
31_000000227,CALÇO P/PORTA FERR. 5322.270-01,2025-03-14 12:53:27,2.0,39.86,474
31_000022677,PINO DO CALÇO PI36185 ( CCP33 ) p/ MTJNR,2025-03-14 12:53:27,2.0,65.9,474
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-03-14 13:00:53,2.0,30.96,131
31_000027604,"INSERTO TCD 114 P TT 9080 Ø 11,4",2025-03-14 13:00:53,1.0,215.81,131
31_000026158,INSERTO CCMT 060204 WP PV720,2025-03-14 13:00:53,1.0,16.29,131
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-14 13:00:53,2.0,72.4,131
31_000028142,INSERTO CCMT 09T304-LS MP 9015,2025-03-14 13:00:53,2.0,24.18,131
31_000013248,INSERTO TPMH 080204 MV UE6020,2025-03-14 13:00:53,1.0,10.59,131
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-03-14 13:00:53,2.0,34.78,131
31_000025814-R,"BROCA MD ESC. Ø8,75 (25814-AFIADA) MENOR",2025-03-14 13:38:08,2.0,-0.0,148
31_000005305,INSERTO VCMT 160408-SM IC907 - ISCAR,2025-03-14 13:40:31,5.0,179.4,159
31_000028713,INSERTO CCMT 060204E-FF2 TT010,2025-03-14 13:40:31,7.0,153.3,159
31_000015973,"REBOLO RT-19X19X8,0  5GT80K6VRI",2025-03-14 13:49:18,10.0,246.5,161
31_000028554,INSERTO CCGW 060208 NU BN2000,2025-03-14 13:49:18,3.0,315.48,161
31_000028554,INSERTO CCGW 060208 NU BN2000,2025-03-14 13:50:43,1.0,105.16,161
31_000015192,PARAFUSO TS25   ( MITSUBISHI ),2025-03-14 13:53:57,2.0,30.4,161
31_000027591,INSERTO TNMG 160412 RS MP9015,2025-03-14 13:57:44,2.0,29.52,173
31_000001948,CHAVE TORX T-15 5680.049-01,2025-03-14 13:57:44,1.0,16.65,173
31_000027590,INSERTO VNMG 160408 MS MP9005,2025-03-14 13:57:44,2.0,50.54,173
31_000012246,INSERTO GRIP 5025Y IC908  ISCAR,2025-03-14 14:10:37,2.0,106.92,133
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-03-14 14:10:37,1.0,10.8,133
31_000012246,INSERTO GRIP 5025Y IC908  ISCAR,2025-03-14 14:10:37,2.0,106.92,133
31_000022901,INSERTO TNMG 160412-SA UE6105,2025-03-14 14:10:37,1.0,14.5,133
31_000025924,INSERTO DNMG 130504 MT TT8125B,2025-03-14 14:10:37,1.0,34.88,133
31_000023009,INSERTO VBMT 160404-UE 6110,2025-03-14 14:10:37,1.0,23.16,133
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-14 14:10:37,1.0,36.2,133
31_000028742,INSERTO DCMT 11T312-PS AH8005,2025-03-14 14:11:53,9.0,224.73,147
31_000025918,CHAVE TORX TORQUIMETRO 5680.100.03 T8,2025-03-14 14:11:53,1.0,398.3,147
31_000028897,INSERTO DNMG150412 M6 TP1501,2025-03-14 14:11:53,5.0,256.65,147
31_000028965,INSERTO WNMG060408 N-FB-T-1500A,2025-03-14 14:11:53,3.0,61.44,147
31_000028662,INSERTO WNMG080408PQ PV710,2025-03-14 14:11:53,2.0,36.9,147
31_000001458,PARAFUSO 5513.020.05 - SANDVIK,2025-03-14 14:16:54,5.0,152.95,147
31_000024583-R,"BROCA ESC. MD D4,20x14 (24583-AFIADA)",2025-03-14 14:32:50,1.0,-0.0,126
31_000021908,"DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX",2025-03-14 14:39:09,25.0,76.0,111
31_000001458,PARAFUSO 5513.020.05 - SANDVIK,2025-03-14 14:43:18,6.0,183.54,147
31_000025893,DRESSADOR CONGLOM. RED12x8 HASTEØ11 1820,2025-03-14 15:07:25,4.0,1197.04,173
31_000015973,"REBOLO RT-19X19X8,0  5GT80K6VRI",2025-03-14 15:25:13,10.0,246.5,161
31_000026021,"MACHO MAQ. M10x1,25 5HX  OIL-MT ES ALTIN",2025-03-14 15:26:30,3.0,824.34,148
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-14 15:41:05,2.0,72.4,131
31_000026158,INSERTO CCMT 060204 WP PV720,2025-03-14 15:41:05,2.0,32.58,131
31_000023720,INSERTO GY2M0400G040N-MM VP20RT,2025-03-14 15:41:05,2.0,72.38,131
31_000006255,PARAFUSO SR 76-1499 P/ MGCH,2025-03-14 15:41:05,2.0,57.26,131
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-03-14 15:41:05,2.0,34.78,131
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-03-14 15:41:05,2.0,30.96,131
31_000000375,PARAFUSO 5513.020.01,2025-03-14 15:41:05,2.0,15.98,131
31_000028554,INSERTO CCGW 060208 NU BN2000,2025-03-14 15:49:44,1.0,105.16,126
31_000021024,INSERTO TNGX 110308S-01020-WZ CBN010,2025-03-14 15:49:44,1.0,567.02,126
31_000006112,INSERTO PENTA 24N247 JO20 IC908,2025-03-14 16:08:28,3.0,404.82,157
31_000019498,INSERTO SOMX 060304-DT IC908,2025-03-14 16:08:28,2.0,85.1,157
31_000018867,INSERTO SOMX 070305-DT IC808,2025-03-14 16:08:28,2.0,93.26,157
31_000012717,INSERTO TCMT 110204-SM IC908,2025-03-14 16:08:28,2.0,40.8,157
31_000020767,INSERTO TGMF 304 IC808 - ISCAR,2025-03-14 16:08:28,3.0,132.63,157
31_000001097,LIXA D'AGUA 320,2025-03-14 16:14:26,2.0,4.28,136
31_000024800,INSERTO CCMT 09T308-CM T515,2025-03-14 16:19:10,4.0,94.04,147
31_000028741,INSERTO CCMT 060208-PSS AH725,2025-03-14 16:19:10,6.0,116.28,147
31_000021009,PARAFUSO CS350860T / 5513.020.09,2025-03-14 16:19:10,3.0,58.71,147
31_000028728,INSERTO WNMA 080412 AC4015K SUMITOMO,2025-03-14 16:19:10,6.0,125.94,147
31_000028688,INSERTO WDXT094008-G ACK300　,2025-03-14 16:19:10,4.0,98.24,147
31_000028680,INSERTO DCMT11T308-CM T5115,2025-03-14 16:19:10,2.0,48.92,147
31_000023083,INSERTO TCMT 110208-LM MC7025,2025-03-14 16:35:24,8.0,95.76,156
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-03-14 16:35:24,2.0,30.96,156
31_000011355,PORTA FERR. DGFH-32-3,2025-03-14 17:01:14,1.0,763.52,128
31_000023262,PORTA FER S16R STZCL11 45° D12 07214374,2025-03-14 19:19:00,1.0,477.2,141
31_000022676,CALÇO CT16476 WPSTN33 P/MTJNR/L,2025-03-14 19:41:33,1.0,30.7,141
31_000022677,PINO DO CALÇO PI36185 ( CCP33 ) p/ MTJNR,2025-03-14 19:43:33,1.0,32.95,172
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-03-14 20:12:25,10.0,173.9,152
31_000028264,INSERTO TNMG 160408 PQ CCX,2025-03-14 20:16:23,6.0,113.64,148
31_000027975,INSERTO WNMG 080408 MW UC5105,2025-03-14 20:16:23,5.0,104.2,148
31_000027848,INSERTO SCMT 09T304-MK MC5015,2025-03-14 20:16:23,3.0,37.59,148
31_000006170,INSERTO TPGX 110308-HTI05T,2025-03-14 20:16:23,6.0,100.14,148
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-03-14 20:21:38,1.0,10.8,129
31_000025838,INSERTO HNMG 050408-GU TT7015,2025-03-14 20:21:38,2.0,79.28,129
31_000018941,PORTA FERR. MD C10K SCLCR 06,2025-03-14 20:21:38,1.0,990.51,129
31_000012247,INSERTO CCMT 060208  UE6110,2025-03-14 20:21:38,2.0,19.86,129
31_000026158,INSERTO CCMT 060204 WP PV720,2025-03-14 20:21:38,1.0,16.29,129
31_000028555,INSERTO TNMG 160412 UR YG3020 (YG1),2025-03-14 20:21:38,7.0,196.56,129
31_000018941,PORTA FERR. MD C10K SCLCR 06,2025-03-14 20:22:17,-1.0,-990.51,129
31_000021643,PORTA FERR. MD C10K SCLCL-06,2025-03-14 20:24:56,1.0,1041.71,129
31_000023054,INSERTO CCMT 09T304-MM MC7025,2025-03-14 21:04:57,3.0,35.88,126
31_000028718,"BRUNIDOR 3,5x8,65x30 S AB N60202",2025-03-14 21:13:42,8.0,622.32,157
31_000005305,INSERTO VCMT 160408-SM IC907 - ISCAR,2025-03-14 21:33:02,4.0,143.52,172
31_000022920,INSERTO CCMT 09T308 MM MC7025,2025-03-14 21:33:02,6.0,72.3,172
31_000019705,INSERTO BDMT 11T308ER-JT PR1210,2025-03-14 21:46:23,10.0,272.5,471
31_000006000,INSERTO DNMG 150604-LP MC6015,2025-03-14 22:15:28,2.0,57.08,131
31_000022920,INSERTO CCMT 09T308 MM MC7025,2025-03-14 22:15:28,3.0,36.15,131
31_000022901,INSERTO TNMG 160412-SA UE6105,2025-03-14 22:15:28,3.0,43.5,131
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-14 22:15:28,3.0,108.6,131
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-03-14 22:15:28,3.0,32.4,131
31_000008851,PARAFUSO SR 14-551 P/CALÇO SVJNL-11,2025-03-14 22:28:19,1.0,21.97,155
31_000027764,INSERTO GIMIY 304  IC808,2025-03-14 22:28:19,1.0,40.32,155
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-03-14 22:28:19,1.0,37.14,155
31_000003045,INSERTO TNMG 160404-SA UE 6105,2025-03-14 22:28:19,1.0,15.44,155
31_000010759,INSERTO VNMG 12T308-NF IC907,2025-03-14 22:28:19,8.0,279.68,155
31_000024583-R,"BROCA ESC. MD D4,20x14 (24583-AFIADA)",2025-03-14 22:51:54,2.0,-0.0,126
31_000019500,INSERTO AOMT 060204 - 45DT IC508,2025-03-15 00:44:09,-4.0,-176.48,172
31_000019913,INSERTO TNGA 160408 AB 2010,2025-03-15 02:11:29,4.0,164.04,161
31_000019498,INSERTO SOMX 060304-DT IC908,2025-03-15 02:19:46,-4.0,-170.2,157
31_000028853,INSERTO CNMG120408 HQ PV720,2025-03-15 03:11:40,-3.0,-57.48,124
31_000028853,INSERTO CNMG120408 HQ PV720,2025-03-15 03:13:25,2.0,38.32,124
31_000028849,INSERTO TCMT16T308 MP MP3025,2025-03-15 03:44:02,-1.0,-17.32,124
31_000001939,PORTA FERR.S25T SVJBL-16,2025-03-15 05:54:46,1.0,599.67,161
31_000024808,INSERTO TPMH 080204 - SV NX2525,2025-03-15 06:56:58,1.0,10.47,148
31_000025750,INSERTO SOMX 063005-UM VP15TF,2025-03-15 06:56:58,1.0,26.98,148
31_000026545,INSERTO TPGH 110304L FS  VP15TF,2025-03-15 06:56:58,1.0,16.06,148
31_000024806,INSERTO DCMT 11T308-HQ PV 720,2025-03-15 06:56:58,2.0,51.82,148
31_000027015,INSERTO DNMG 150412-KH CA320,2025-03-15 06:56:58,3.0,69.93,148
31_000028849,INSERTO TCMT16T308 MP MP3025,2025-03-15 07:24:07,1.0,17.32,124
31_000028853,INSERTO CNMG120408 HQ PV720,2025-03-15 07:24:07,3.0,57.48,124
31_000028845,INSERTO CNMG 120408-PF 4425,2025-03-15 07:24:07,4.0,267.04,124
31_000025918,CHAVE TORX TORQUIMETRO 5680.100.03 T8,2025-03-15 07:35:09,1.0,398.3,173
31_000027591,INSERTO TNMG 160412 RS MP9015,2025-03-15 07:35:09,14.0,206.64,173
31_000005305,INSERTO VCMT 160408-SM IC907 - ISCAR,2025-03-15 07:35:09,2.0,71.76,173
31_000028555,INSERTO TNMG 160412 UR YG3020 (YG1),2025-03-15 07:35:09,10.0,280.8,173
31_000025918,CHAVE TORX TORQUIMETRO 5680.100.03 T8,2025-03-15 07:36:49,-1.0,-398.3,173
31_000000375,PARAFUSO 5513.020.01,2025-03-15 07:38:46,1.0,7.99,131
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-15 07:54:33,1.0,36.2,131
31_000028713,INSERTO CCMT 060204E-FF2 TT010,2025-03-15 07:54:33,2.0,43.8,131
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-03-15 07:54:33,1.0,17.39,131
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-03-15 07:54:33,1.0,15.48,131
31_000023720,INSERTO GY2M0400G040N-MM VP20RT,2025-03-15 07:54:33,2.0,72.38,131
31_000022920,INSERTO CCMT 09T308 MM MC7025,2025-03-15 08:27:48,4.0,48.2,172
31_000021024,INSERTO TNGX 110308S-01020-WZ CBN010,2025-03-15 08:28:20,2.0,1134.04,161
31_000022335,PINO DE ACO - LLP23  p/ DDJNL/R,2025-03-15 09:54:29,2.0,8.26,161
31_000028158,CALÇO MD DW0198Z (P/SUPORTE MTLNR/L),2025-03-15 09:54:29,1.0,25.08,161
31_000028678,INSERTO CNMG120412GZ AC420K,2025-03-15 11:22:03,3.0,58.68,147
31_000028688,INSERTO WDXT094008-G ACK300　,2025-03-15 11:22:03,2.0,49.12,147
31_000028741,INSERTO CCMT 060208-PSS AH725,2025-03-15 11:22:03,2.0,38.76,147
31_000028728,INSERTO WNMA 080412 AC4015K SUMITOMO,2025-03-15 11:22:03,3.0,62.97,147
31_000028680,INSERTO DCMT11T308-CM T5115,2025-03-15 11:22:03,1.0,24.46,147
31_000024800,INSERTO CCMT 09T308-CM T515,2025-03-15 11:22:03,3.0,70.53,147
31_000002132-R,FRESA TOPO MD 2C Ø6x15x8 (2132-TRANSF.),2025-03-15 11:46:19,1.0,-0.0,474
31_000017962-R,FRESA T. MD. 4C. Ø10x10 (17962-TRANSF.),2025-03-15 11:46:19,2.0,-0.0,474
31_000021024,INSERTO TNGX 110308S-01020-WZ CBN010,2025-03-15 11:50:07,4.0,2268.08,133
31_000025602,GAIOLA DE ROLETES P/PÇ 2H76720,2025-03-15 12:05:52,1.0,2262.53,139
31_000023720,INSERTO GY2M0400G040N-MM VP20RT,2025-03-15 12:10:30,1.0,36.19,131
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-15 12:12:25,6.0,217.2,157
31_000018867,INSERTO SOMX 070305-DT IC808,2025-03-15 12:12:25,5.0,233.15,157
31_000006112,INSERTO PENTA 24N247 JO20 IC908,2025-03-15 12:12:25,1.0,134.94,157
31_000012717,INSERTO TCMT 110204-SM IC908,2025-03-15 12:12:25,1.0,20.4,157
31_000020767,INSERTO TGMF 304 IC808 - ISCAR,2025-03-15 12:16:25,2.0,88.42,157
31_000019498,INSERTO SOMX 060304-DT IC908,2025-03-15 12:16:25,4.0,170.2,157
31_000006112,INSERTO PENTA 24N247 JO20 IC908,2025-03-15 12:16:25,5.0,674.7,157
31_000018867,INSERTO SOMX 070305-DT IC808,2025-03-15 12:16:25,1.0,46.63,157
31_000012717,INSERTO TCMT 110204-SM IC908,2025-03-15 12:16:25,1.0,20.4,157
31_000015192,PARAFUSO TS25   ( MITSUBISHI ),2025-03-15 12:23:55,2.0,30.4,126
31_000012717,INSERTO TCMT 110204-SM IC908,2025-03-15 12:23:55,3.0,61.2,126
31_000028671,INSERTO TNMG 160412 SA MC6115,2025-03-15 12:23:55,2.0,33.24,126
31_000006116,"PARAFUSO TPS43 M4x0,7xD5,4x10 60°",2025-03-15 12:23:55,2.0,36.5,126
31_000011462,PARAFUSO TS25D ( MITSUBISHI ),2025-03-15 12:33:06,2.0,34.48,148
31_000001093,LIXA D'AGUA 240,2025-03-15 13:29:25,1.0,1.11,139
31_000001094,LIXA P/FERRO  60,2025-03-15 13:29:25,1.0,2.93,139
31_000028687,INSERTO WDXT063006-G-ACK300,2025-03-15 13:47:17,6.0,118.98,147
31_000028718,"BRUNIDOR 3,5x8,65x30 S AB N60202",2025-03-15 13:54:09,8.0,622.32,162
31_000026723,INSERTO ICP 106 IC908,2025-03-15 14:01:34,1.0,360.2,172
31_000005305,INSERTO VCMT 160408-SM IC907 - ISCAR,2025-03-15 14:01:34,4.0,143.52,172
31_000019500,INSERTO AOMT 060204 - 45DT IC508,2025-03-15 14:01:34,4.0,176.48,172
31_000019499,INSERTO AOMT 030204 - N - 45DT IC1008,2025-03-15 14:01:34,4.0,130.72,172
31_000027193,INSERTO CCMT 060202 PF IC907,2025-03-15 14:01:34,3.0,68.67,172
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-03-15 14:09:41,1.0,15.48,131
31_000028142,INSERTO CCMT 09T304-LS MP 9015,2025-03-15 14:09:41,6.0,72.54,131
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-03-15 14:09:41,2.0,34.78,131
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-03-15 14:09:41,1.0,36.2,131
31_000011476,INSERTO ROSCA INT. WT16 IR G60 WM 2020,2025-03-15 14:14:06,1.0,85.42,471
31_000010492,"SERRA CIRCULAR. 285 x 2,0 x 32 80Z",2025-03-15 14:50:17,1.0,798.72,111
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-03-15 14:50:17,10.0,173.9,142
31_000021024,INSERTO TNGX 110308S-01020-WZ CBN010,2025-03-15 15:29:50,2.0,1134.04,161
31_000004381,INSERTO VCMW 160408 HTI10,2025-03-15 15:52:02,10.0,158.6,474
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-03-15 15:52:02,10.0,185.0,474
31_000023054,INSERTO CCMT 09T304-MM MC7025,2025-03-15 16:38:04,4.0,47.84,126
31_000012717,INSERTO TCMT 110204-SM IC908,2025-03-15 16:38:04,5.0,102.0,126
31_000022901,INSERTO TNMG 160412-SA UE6105,2025-03-15 16:50:33,10.0,145.0,133
31_000013245,INSERTO TNMG 160408 SA UE6105,2025-03-15 16:50:33,10.0,144.6,133
31_000027456,INSERTO DGN 2202C IC 354,2025-03-15 18:12:22,1.0,45.9,128
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-03-15 18:12:22,1.0,37.14,128
31_000025750,INSERTO SOMX 063005-UM VP15TF,2025-03-15 19:19:16,6.0,161.88,148
31_000028647,"BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75",2025-03-15 19:37:00,8.0,513.2,132
31_000028259,LIXA FITA ZYYR11 0600 x 0090 GR 0060,2025-03-15 19:46:16,2.0,33.36,129
31_000012247,INSERTO CCMT 060208  UE6110,2025-03-15 19:46:16,5.0,49.65,129
31_000026158,INSERTO CCMT 060204 WP PV720,2025-03-15 19:46:16,1.0,16.29,129
31_000024937,INSERTO TNMG 130412-MT TT8125,2025-03-15 19:46:16,4.0,78.4,129
31_000028555,INSERTO TNMG 160412 UR YG3020 (YG1),2025-03-15 19:51:39,7.0,196.56,121
31_000025924,INSERTO DNMG 130504 MT TT8125B,2025-03-15 19:51:39,2.0,69.76,121
31_000028554,INSERTO CCGW 060208 NU BN2000,2025-03-15 20:10:52,1.0,105.16,126
31_000024583-R,"BROCA ESC. MD D4,20x14 (24583-AFIADA)",2025-03-15 20:13:05,1.0,-0.0,126
31_000025636,INSERTO SOMX 084005-UM MC5020,2025-03-15 20:27:47,6.0,94.86,148
31_000025638,INSERTO WNMG 080416 - RK MC5015,2025-03-15 20:27:47,7.0,145.04,148
31_000027764,INSERTO GIMIY 304  IC808,2025-03-15 20:27:47,4.0,161.28,148
31_000025842,INSERTO SNMG 120408-MA UC 5115,2025-03-15 20:27:47,3.0,55.2,148
31_000028728,INSERTO WNMA 080412 AC4015K SUMITOMO,2025-03-15 20:27:47,5.0,104.95,148
31_000018227,LIXA FITA R.986 GRAO 60 MED.1900x50,2025-03-15 20:33:24,10.0,210.6,135
31_000005305,INSERTO VCMT 160408-SM IC907 - ISCAR,2025-03-15 21:11:24,6.0,215.28,173
31_000028641,INSERTO TNMG 160412N EG AC6030M,2025-03-15 21:11:24,10.0,164.0,173
31_000028678,INSERTO CNMG120412GZ AC420K,2025-03-15 21:22:36,4.0,78.24,126
31_000027456,INSERTO DGN 2202C IC 354,2025-03-15 21:57:07,2.0,91.8,128
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-03-15 21:57:07,2.0,30.96,128
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-03-15 22:31:02,8.0,139.12,152
31_000028816,INSERTO CCMT 060204 SM IC907,2025-03-15 22:31:02,3.0,62.85,152
31_000026158,INSERTO CCMT 060204 WP PV720,2025-03-15 22:49:03,3.0,48.87,127
